q1,q2,q3,q6,q4,q5,q17,q18,q20,q22,q23,q24,q25,q26,q27,q28,q29,q30,q33,q40,q41,q42,q56,q57,q58,q53,q54,q16,weight,stratum,psu
14 years old,NA,Class 7,Never,NA,NA,1 time,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Never,3,0 days,Rarely,0 times,581.7903,201501010,20
13 years old,Female,Class 7,Never,1.41,39,NA,NA,0 days,Never,Never,Yes,Yes,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Rarely,Never,1,0 days,Rarely,1 time,550.413,201501010,20
14 years old,Male,Class 7,Sometimes,1.33,32,1 time,I had a cut or stab wound,10 to 19 days,Never,Never,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Both,I have never used drugs,0 times,0 times,Most of the time,Always,5,0 days,Never,1 time,581.7903,201501010,20
12 years old,Female,Class 7,Never,NA,NA,0 times,Not seriously injured,0 days,Never,Never,Yes,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,7 years old or younger,0 times,0 times,Rarely,Never,5,NA,Never,0 times,550.413,201501010,20
12 years old,Male,Class 7,Never,1.35,29,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,1,0 days,Never,0 times,581.7903,201501010,20
13 years old,Female,Class 7,Sometimes,1.38,37,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Never,1,0 days,Most of the time,0 times,550.413,201501010,20
13 years old,Female,Class 7,Never,1.51,47,0 times,Not seriously injured,0 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Always,0 times,550.413,201501010,20
11 years old or younger,Female,Class 7,Never,1.21,27,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Sometimes,0 times,550.413,201501010,20
11 years old or younger,Female,Class 7,Never,1.27,29,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Sometimes,0 times,550.413,201501010,20
12 years old,Female,Class 7,Never,1.3,34,0 times,Not seriously injured,0 days,Never,Never,No,Yes,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,1,0 days,Never,0 times,550.413,201501010,20
14 years old,Female,Class 7,Never,NA,NA,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Never,2,0 days,Always,0 times,550.413,201501010,20
12 years old,Female,Class 7,Never,NA,NA,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Never,2,0 days,Always,0 times,550.413,201501010,20
12 years old,Female,Class 7,Never,1.4,47,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Never,2,0 days,Always,0 times,550.413,201501010,20
13 years old,Male,Class 7,Sometimes,1.38,34,2 or 3 times,I had a cut or stab wound,1 or 2 days,Never,Never,No,No,0 times,NA,NA,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Never,Never,1,0 days,Never,1 time,581.7903,201501010,20
14 years old,Female,Class 7,Rarely,1.43,43,0 times,Not seriously injured,1 or 2 days,Never,Never,No,No,1 time,0,NA,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Never,Never,1,1 or 2 days,Sometimes,1 time,550.413,201501010,20
12 years old,Female,Class 7,Never,1.42,41,NA,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Always,0 times,550.413,201501010,20
14 years old,Female,Class 7,Never,1.49,45,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Most of the time,NA,0 days,Most of the time,0 times,550.413,201501010,20
14 years old,Female,Class 7,Never,1.54,44,2 or 3 times,I had a cut or stab wound,0 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,NA,NA,6 to 9 days,Most of the time,0 times,550.413,201501010,20
14 years old,Male,Class 8,Never,1.46,40,NA,Not seriously injured,1 or 2 days,Sometimes,Never,No,No,0 times,0,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Never,Never,1,0 days,Never,0 times,335.5857,201501010,20
14 years old,Male,Class 8,Never,1.56,51,NA,NA,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Never,Never,1,0 days,Never,12 or more times,335.5857,201501010,20
17 years old,Male,Class 8,Never,1.61,53,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Most of the time,0 times,335.5857,201501010,20
15 years old,Female,Class 8,Never,1.44,41,0 times,Not seriously injured,1 or 2 days,Never,Sometimes,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Both,I have never used drugs,0 times,0 times,Sometimes,Sometimes,4,0 days,Sometimes,0 times,312.8391,201501010,20
13 years old,Female,Class 8,Never,1.35,34,1 time,Broken bone/dislocated joint,0 days,Never,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Most of the time,Most of the time,5,0 days,Always,0 times,312.8391,201501010,20
13 years old,Female,Class 8,Never,1.39,33,1 time,I had a cut or stab wound,1 or 2 days,Never,Never,No,No,0 times,2,NA,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Most of the time,4,0 days,Most of the time,1 time,312.8391,201501010,20
16 years old,Female,Class 8,Sometimes,1.44,37,1 time,I had a cut or stab wound,6 to 9 days,NA,Rarely,NA,No,0 times,1,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Never,Never,1,0 days,Sometimes,2 or 3 times,312.8391,201501010,20
18 years old or older,Female,Class 8,Never,1.44,49,4 or 5 times,I had a cut or stab wound,0 days,Rarely,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Both,I have never used drugs,0 times,0 times,Never,Most of the time,1,0 days,Sometimes,0 times,312.8391,201501010,20
14 years old,Female,Class 8,Never,1.48,39,NA,NA,1 or 2 days,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,1,0 days,Sometimes,0 times,312.8391,201501010,20
15 years old,Female,Class 8,Never,1.39,45,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Most of the time,NA,0 days,Always,0 times,312.8391,201501010,20
12 years old,Male,Class 8,Sometimes,1.4,34,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Always,0 times,335.5857,201501010,20
14 years old,Female,Class 8,Never,1.45,37,1 time,Not seriously injured,1 or 2 days,Rarely,Rarely,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,4,1 or 2 days,Most of the time,0 times,312.8391,201501010,20
13 years old,Male,Class 8,Sometimes,1.37,36,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Sometimes,1,0 days,Most of the time,0 times,335.5857,201501010,20
13 years old,Male,Class 7,Never,1.4,28,1 time,I had a cut or stab wound,1 or 2 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,1,0 days,Always,0 times,498.6774,201501010,19
13 years old,Male,Class 7,Sometimes,1.56,35,1 time,I had a cut or stab wound,1 or 2 days,Sometimes,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Sometimes,1,0 days,Sometimes,0 times,498.6774,201501010,19
13 years old,Male,Class 7,Never,1.64,56,NA,NA,6 to 9 days,Never,Most of the time,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,NA,0 days,Sometimes,0 times,498.6774,201501010,19
14 years old,Male,Class 7,Never,1.54,34,0 times,Not seriously injured,1 or 2 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Always,5,0 days,Most of the time,0 times,498.6774,201501010,19
13 years old,Male,Class 7,Sometimes,1.57,38,1 time,I had a cut or stab wound,1 or 2 days,Sometimes,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Sometimes,1,0 days,Sometimes,0 times,498.6774,201501010,19
13 years old,Male,Class 7,Never,1.65,40,0 times,Not seriously injured,3 to 5 days,Never,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Sometimes,1,0 days,Sometimes,2 or 3 times,498.6774,201501010,19
13 years old,Male,Class 7,Never,1.53,36,1 time,I had a cut or stab wound,1 or 2 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Always,0 times,498.6774,201501010,19
14 years old,Male,Class 7,Never,1.62,38,1 time,I had a cut or stab wound,1 or 2 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Always,0 times,498.6774,201501010,19
12 years old,Male,Class 7,Never,1.57,34,1 time,I had a cut or stab wound,0 days,Sometimes,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Always,0 times,498.6774,201501010,19
15 years old,Male,Class 7,Never,1.68,46,NA,Not seriously injured,1 or 2 days,Sometimes,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,2,0 days,Always,2 or 3 times,498.6774,201501010,19
13 years old,Male,Class 7,Never,1.6,42,0 times,Not seriously injured,0 days,Sometimes,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Always,2 or 3 times,498.6774,201501010,19
14 years old,Male,Class 7,Never,1.61,51,1 time,Not seriously injured,0 days,Never,Never,No,Yes,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Never,Rarely,1,0 days,Sometimes,1 time,498.6774,201501010,19
13 years old,Female,Class 7,Sometimes,1.51,31,4 or 5 times,I had a cut or stab wound,6 to 9 days,Never,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,3,0 days,Sometimes,2 or 3 times,471.7826,201501010,19
13 years old,Female,Class 7,Sometimes,1.58,39,2 or 3 times,I had a cut or stab wound,1 or 2 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,3,0 days,Sometimes,6 or 7 times,471.7826,201501010,19
13 years old,Male,Class 7,Never,1.61,38,0 times,Not seriously injured,1 or 2 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Always,1 time,498.6774,201501010,19
12 years old,Male,Class 7,Never,NA,NA,1 time,I had a cut or stab wound,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,3,0 days,Always,0 times,498.6774,201501010,19
11 years old or younger,Female,Class 10,Never,1.56,45,1 time,I had a cut or stab wound,0 days,Sometimes,Most of the time,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Always,1,0 days,Most of the time,0 times,351.8598,201501010,19
11 years old or younger,NA,Class 7,Never,NA,NA,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Always,0 times,498.6774,201501010,19
13 years old,Female,Class 7,Never,1.55,41,1 time,I had a cut or stab wound,0 days,Sometimes,Sometimes,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Most of the time,5,0 days,Always,0 times,471.7826,201501010,19
13 years old,Female,Class 7,Sometimes,1.59,51,2 or 3 times,I had a cut or stab wound,1 or 2 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,3,0 days,Sometimes,6 or 7 times,471.7826,201501010,19
13 years old,Female,Class 7,Never,1.59,45,2 or 3 times,I had a cut or stab wound,1 or 2 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Most of the time,3,0 days,Always,6 or 7 times,471.7826,201501010,19
14 years old,Female,Class 7,Never,1.57,50,2 or 3 times,I had a cut or stab wound,1 or 2 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Most of the time,NA,0 days,Always,2 or 3 times,471.7826,201501010,19
14 years old,Male,Class 8,Rarely,1.6,45,1 time,Something else happened to me,1 or 2 days,Never,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Never,Never,1,0 days,Never,0 times,356.5598,201501010,19
15 years old,Male,Class 8,Never,1.74,47,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Sometimes,Sometimes,2,0 days,Sometimes,0 times,356.5598,201501010,19
13 years old,Male,Class 8,Never,1.59,39,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Always,3,0 days,Never,2 or 3 times,356.5598,201501010,19
14 years old,Female,Class 8,Never,1.51,39,0 times,Not seriously injured,1 or 2 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,3,0 days,Most of the time,1 time,332.3916,201501010,19
13 years old,Male,Class 8,Never,1.48,31,4 or 5 times,Not seriously injured,10 to 19 days,Never,Never,No,No,0 times,0,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Sometimes,1,1 or 2 days,Never,0 times,356.5598,201501010,19
14 years old,Male,Class 8,Never,1.58,41,0 times,Not seriously injured,6 to 9 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Most of the time,0 times,356.5598,201501010,19
13 years old,Female,Class 9,Never,1.58,48,1 time,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Sometimes,3,0 days,Always,0 times,351.7556,201501010,19
13 years old,Male,Class 8,Rarely,1.54,36,1 time,I had a cut or stab wound,0 days,Rarely,Rarely,No,No,0 times,2,I have never smoked cigarettes,NA,0 days,My father or male guardian,7 years old or younger,0 times,0 times,Never,Rarely,2,0 days,Rarely,1 time,356.5598,201501010,19
13 years old,Female,Class 8,Never,1.6,49,1 time,I had a cut or stab wound,0 days,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Never,4,0 days,Most of the time,0 times,332.3916,201501010,19
