q1,q2,q3,q6,q4,q5,q17,q18,q20,q22,q23,q24,q25,q26,q27,q28,q29,q30,q33,q40,q41,q42,q56,q57,q58,q53,q54,q16,weight,stratum,psu
15 years old,Male,Grade 10,Sometimes,1.6,52,1 time,Something else happened to me,3 to 5 days,Never,Rarely,No,No,1 time,3 or more,I have never smoked cigarettes,0 days,1 or 2 days,I do not know,I have never used drugs,0 times,0 times,Always,Sometimes,1,0 days,Always,2 or 3 times,550.2438,201601019,38
15 years old,Male,Grade 10,Never,1.61,49,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Always,Always,2,0 days,Always,2 or 3 times,550.2438,201601019,38
15 years old,Female,Grade 10,Never,1.52,50,0 times,Not seriously injured,0 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,4,0 days,Most of the time,0 times,358.0483,201601019,38
15 years old,Female,Grade 10,Never,1.55,45,0 times,Not seriously injured,0 days,Sometimes,Never,No,No,0 times,0,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Sometimes,5,0 days,Sometimes,0 times,358.0483,201601019,38
15 years old,Male,Grade 10,Rarely,1.55,45,0 times,Not seriously injured,0 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Most of the time,4,1 or 2 days,Most of the time,0 times,550.2438,201601019,38
15 years old,Male,Grade 10,Never,NA,NA,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Rarely,1,0 days,Rarely,0 times,550.2438,201601019,38
15 years old,Male,Grade 10,Sometimes,1.59,54,0 times,Not seriously injured,1 or 2 days,Rarely,Rarely,No,No,0 times,0,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Most of the time,1,0 days,Most of the time,1 time,550.2438,201601019,38
16 years old,Female,Grade 10,Never,1.55,39,NA,Not seriously injured,0 days,Never,Never,Yes,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Always,Most of the time,1,0 days,Sometimes,0 times,358.0483,201601019,38
15 years old,Female,NA,Sometimes,1.49,57,0 times,Not seriously injured,0 days,Sometimes,Rarely,No,No,0 times,0,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Always,NA,0 days,Most of the time,0 times,358.0483,201601019,38
15 years old,Female,Grade 10,Never,1.55,45,1 time,Not seriously injured,0 days,Sometimes,Sometimes,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Most of the time,Most of the time,1,1 or 2 days,Sometimes,0 times,358.0483,201601019,38
15 years old,Female,Grade 10,Never,1.49,30,0 times,Not seriously injured,0 days,Rarely,Rarely,Yes,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Most of the time,1,0 days,Always,2 or 3 times,358.0483,201601019,38
15 years old,Female,Grade 10,Never,1.51,51,0 times,Not seriously injured,0 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Always,Always,3,1 or 2 days,Always,0 times,358.0483,201601019,38
15 years old,Female,Grade 10,Rarely,NA,NA,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Most of the time,Most of the time,3,0 days,Sometimes,0 times,358.0483,201601019,38
15 years old,Female,Grade 10,Never,1.47,37,1 time,Something else happened to me,0 days,Sometimes,Rarely,No,No,0 times,0,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Rarely,Always,1,0 days,Always,0 times,358.0483,201601019,38
15 years old,Male,Grade 10,Never,NA,NA,1 time,Concussion/head injury,1 or 2 days,Rarely,Sometimes,No,No,0 times,3 or more,NA,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Rarely,4,3 to 5 days,Rarely,2 or 3 times,550.2438,201601019,38
15 years old,Male,Grade 10,Never,1.78,52,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Sometimes,Never,2,3 to 5 days,Never,0 times,550.2438,201601019,38
16 years old,Female,Grade 11,Never,1.54,46,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,4,0 days,Most of the time,1 time,466.4519,201601019,38
16 years old,Female,Grade 11,Never,NA,NA,0 times,Not seriously injured,0 days,Never,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Always,0 times,466.4519,201601019,38
16 years old,Female,Grade 11,Never,NA,NA,0 times,Not seriously injured,0 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Most of the time,Always,5,0 days,Most of the time,0 times,466.4519,201601019,38
16 years old,Female,Grade 11,Never,NA,NA,0 times,Not seriously injured,0 days,Sometimes,Never,Yes,Yes,4 or 5 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Rarely,3,1 or 2 days,Always,0 times,466.4519,201601019,38
16 years old,Male,Grade 11,Never,NA,NA,NA,Not seriously injured,0 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Most of the time,3,0 days,Most of the time,1 time,479.7277,201601019,38
16 years old,Male,Grade 11,Never,NA,NA,1 time,Broken bone/dislocated joint,1 or 2 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,3,0 days,Always,2 or 3 times,479.7277,201601019,38
16 years old,Male,Grade 11,Never,1.64,45,0 times,Not seriously injured,1 or 2 days,Never,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Most of the time,3,0 days,Most of the time,0 times,479.7277,201601019,38
15 years old,Male,Grade 11,Sometimes,1.58,45,0 times,Not seriously injured,0 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Sometimes,Sometimes,3,0 days,Sometimes,0 times,479.7277,201601019,38
16 years old,Male,Grade 11,Never,1.66,54,2 or 3 times,Something else happened to me,0 days,Never,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Most of the time,2,1 or 2 days,Sometimes,0 times,479.7277,201601019,38
16 years old,Male,Grade 11,Never,1.66,40,0 times,Not seriously injured,0 days,Sometimes,Never,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,My father or male guardian,14 or 15 years old,1 or 2 times,0 times,Most of the time,Most of the time,4,0 days,Most of the time,0 times,479.7277,201601019,38
16 years old,Female,Grade 11,Sometimes,NA,NA,0 times,Not seriously injured,0 days,Rarely,Sometimes,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Sometimes,1,0 days,Never,0 times,466.4519,201601019,38
16 years old,Male,Grade 11,Never,1.59,50,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Never,1,1 or 2 days,Always,1 time,479.7277,201601019,38
16 years old,Female,Grade 11,Never,NA,NA,0 times,Not seriously injured,0 days,Sometimes,Rarely,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Most of the time,Always,2,10 or more days,Most of the time,0 times,466.4519,201601019,38
13 years old,Female,Grade 8,Always,NA,NA,2 or 3 times,Not seriously injured,3 to 5 days,Always,Rarely,No,Yes,1 time,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Never,Rarely,1,1 or 2 days,Sometimes,10 or 11 times,456.7444,201601019,37
13 years old,Female,Grade 8,Never,NA,NA,NA,Something else happened to me,NA,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,NA,I have never used drugs,0 times,0 times,NA,NA,NA,NA,NA,NA,456.7444,201601019,37
13 years old,Female,Grade 8,NA,NA,NA,0 times,Not seriously injured,0 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My mother or female guardian,I have never used drugs,0 times,0 times,Never,Rarely,2,0 days,Sometimes,0 times,456.7444,201601019,37
13 years old,Female,Grade 8,Always,NA,NA,0 times,Not seriously injured,0 days,Sometimes,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,1,1 or 2 days,Sometimes,0 times,456.7444,201601019,37
13 years old,Female,Grade 8,Never,NA,NA,1 time,Not seriously injured,1 or 2 days,Sometimes,Never,Yes,No,2 or 3 times,3 or more,10 or 11 years old,0 days,0 days,I do not know,8 or 9 years old,0 times,1 or 2 times,Sometimes,Always,4,3 to 5 days,Always,1 time,456.7444,201601019,37
13 years old,Female,Grade 8,Never,NA,NA,0 times,Not seriously injured,0 days,Rarely,Never,No,No,1 time,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Sometimes,2,1 or 2 days,Sometimes,0 times,456.7444,201601019,37
13 years old,Female,Grade 8,Never,NA,NA,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Sometimes,0 times,456.7444,201601019,37
13 years old,Female,Grade 8,Rarely,NA,NA,0 times,Not seriously injured,1 or 2 days,Sometimes,Rarely,No,No,0 times,0,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Always,Sometimes,2,0 days,Sometimes,0 times,456.7444,201601019,37
13 years old,Female,Grade 8,Never,NA,NA,0 times,Not seriously injured,10 to 19 days,Sometimes,Sometimes,Yes,Yes,1 time,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,1,1 or 2 days,Sometimes,0 times,456.7444,201601019,37
13 years old,Female,Grade 8,Never,1.49,46,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Most of the time,1,0 days,Sometimes,1 time,456.7444,201601019,37
13 years old,Female,Grade 8,Never,NA,NA,6 or 7 times,Concussion/head injury,10 to 19 days,Always,Always,Yes,Yes,6 or more times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,5,1 or 2 days,Rarely,4 or 5 times,456.7444,201601019,37
13 years old,Female,Grade 8,Never,NA,NA,0 times,Not seriously injured,0 days,Sometimes,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Always,1,0 days,Sometimes,0 times,456.7444,201601019,37
13 years old,Female,Grade 8,Never,NA,NA,NA,NA,3 to 5 days,Most of the time,Sometimes,No,Yes,1 time,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Most of the time,1,1 or 2 days,Most of the time,2 or 3 times,456.7444,201601019,37
13 years old,Female,Grade 8,Rarely,NA,NA,1 time,Something else happened to me,1 or 2 days,Rarely,Sometimes,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Sometimes,Rarely,1,1 or 2 days,Sometimes,1 time,456.7444,201601019,37
13 years old,Female,Grade 8,Never,NA,NA,NA,NA,1 or 2 days,Rarely,Sometimes,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Most of the time,4,0 days,Sometimes,2 or 3 times,456.7444,201601019,37
13 years old,Female,Grade 8,Never,NA,NA,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Sometimes,1,0 days,Sometimes,0 times,456.7444,201601019,37
13 years old,Female,Grade 8,Never,NA,NA,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,2,0 days,Sometimes,0 times,456.7444,201601019,37
12 years old,Female,Grade 8,Never,NA,NA,NA,NA,3 to 5 days,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Both,I have never used drugs,0 times,0 times,Most of the time,Sometimes,2,6 to 9 days,Sometimes,0 times,456.7444,201601019,37
13 years old,Female,Grade 8,Never,1.53,45,0 times,Not seriously injured,0 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Always,3,0 days,Most of the time,0 times,456.7444,201601019,37
12 years old,Female,Grade 8,Never,NA,NA,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Most of the time,1,0 days,Sometimes,2 or 3 times,456.7444,201601019,37
13 years old,Female,Grade 8,Never,NA,NA,2 or 3 times,Something else happened to me,1 or 2 days,Rarely,Rarely,Yes,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Most of the time,1,1 or 2 days,Most of the time,2 or 3 times,456.7444,201601019,37
13 years old,Female,Grade 8,Never,1.52,40,1 time,Something else happened to me,0 days,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,4,0 days,Always,0 times,456.7444,201601019,37
13 years old,Female,Grade 8,Never,NA,NA,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,2,0 days,Rarely,0 times,456.7444,201601019,37
13 years old,Female,Grade 8,Never,NA,NA,0 times,Not seriously injured,0 days,Sometimes,Most of the time,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Rarely,0 times,456.7444,201601019,37
13 years old,Female,Grade 8,Never,NA,NA,0 times,Not seriously injured,1 or 2 days,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Rarely,0 times,456.7444,201601019,37
14 years old,Female,Grade 8,Never,NA,NA,0 times,Not seriously injured,0 days,Never,Never,Yes,No,0 times,0,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Sometimes,0 times,456.7444,201601019,37
13 years old,Female,Grade 8,Sometimes,NA,NA,0 times,Not seriously injured,3 to 5 days,Rarely,Sometimes,Yes,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Never,Most of the time,1,1 or 2 days,Sometimes,0 times,456.7444,201601019,37
13 years old,Female,Grade 8,Sometimes,NA,NA,1 time,Not seriously injured,1 or 2 days,Sometimes,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Never,Most of the time,3,0 days,Sometimes,2 or 3 times,456.7444,201601019,37
13 years old,Female,Grade 8,Never,1.5,35,0 times,Not seriously injured,0 days,Never,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My mother or female guardian,I have never used drugs,0 times,0 times,Most of the time,Always,1,1 or 2 days,Always,0 times,456.7444,201601019,37
13 years old,Female,Grade 8,Never,1.51,45,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Most of the time,1,1 or 2 days,Sometimes,2 or 3 times,456.7444,201601019,37
13 years old,Female,Grade 8,Sometimes,1.5,35,NA,NA,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Sometimes,0 times,456.7444,201601019,37
